epoch,loss,mae,mse,val_loss,val_mae,val_mse
33,0.00703395063331577,0.05801334533927791,0.00703395063331577,0.0019858873508953475,0.019177448399112385,0.0019858873508953475
34,0.00691352597872681,0.05770220692509781,0.00691352597872681,0.0014443094590560423,0.01806931114771356,0.0014443094590560423
35,0.006880587099918297,0.05747258941184229,0.006880587099918297,0.0017841822592052237,0.023391892217983632,0.0017841822592052237
36,0.006812803074916098,0.05698048931036168,0.006812803074916098,0.0014827126477770034,0.018841014014777994,0.0014827126477770034
37,0.006799403721017878,0.057144391503351835,0.006799403721017878,0.0013396128076345708,0.016757162848203364,0.0013396128076345708
38,0.006682813301114544,0.056730577233694256,0.006682813301114544,0.0017984682751791868,0.019005795246211148,0.0017984682751791868
39,0.00670340054058857,0.05672766768665456,0.00670340054058857,0.0014086815691849027,0.014677332658952071,0.0014086815691849027
40,0.006569002993277777,0.056261131615399806,0.006569002993277777,0.0012570892764507966,0.017436778220205992,0.0012570892764507966
41,0.006614637419160432,0.056330416859911955,0.006614637419160432,0.0016880219602973152,0.020212851812021208,0.0016880219602973152
42,0.006601866812252604,0.05656959776526321,0.006601866812252604,0.0015145449458139996,0.01858246991000438,0.0015145449458139996
43,0.0065132434085718414,0.05611889629857118,0.0065132434085718414,0.0011763947034724278,0.01618270723591164,0.0011763947034724278
44,0.0064244524700872935,0.055617162302485916,0.0064244524700872935,0.001545606971021852,0.020378143794960894,0.001545606971021852
45,0.006439888192070668,0.05602194413320342,0.006439888192070668,0.0010686507497882564,0.017113987640556643,0.0010686507497882564
46,0.006407475552217825,0.055817445084802124,0.006407475552217825,0.0011032705860689945,0.017623969093280827,0.0011032705860689945
47,0.006321397946099006,0.05561802630771452,0.006321397946099006,0.0009559730982400035,0.01535097221543981,0.0009559730982400035
48,0.006159190375453183,0.05524714070278953,0.006159190375453183,0.0010504963135907143,0.014993546388538207,0.0010504963135907143
49,0.006167217782303405,0.05525633349601648,0.006167217782303405,0.0009386896341249852,0.015827269411756325,0.0009386896341249852
50,0.006148322555385451,0.05521671290495502,0.006148322555385451,0.0007100885813380986,0.014469091709450646,0.0007100885813380986
51,0.006103478375075659,0.05486651734788535,0.006103478375075659,0.000919260783614275,0.017800338550518126,0.000919260783614275
52,0.0059600930277710915,0.05446929808682216,0.0059600930277710915,0.000678304993740867,0.015683120455971714,0.000678304993740867
53,0.005991515249752604,0.054814515798203726,0.005991515249752604,0.0008989041999191582,0.015153844651403063,0.0008989041999191582
54,0.005948184844432101,0.054790542872030855,0.005948184844432101,0.0007091314673435605,0.017203919194891292,0.0007091314673435605
55,0.006083573580090044,0.05509469740744084,0.006083573580090044,0.0006339842467410964,0.015227223099288294,0.0006339842467410964
56,0.00583468703950233,0.05460910649219556,0.00583468703950233,0.00042186196922064145,0.011674160500830514,0.00042186196922064145
57,0.006057997174592796,0.054974281806935636,0.006057997174592796,0.0010427294890455491,0.01849108415071742,0.0010427294890455491
58,0.005695142520111062,0.05407054890701766,0.005695142520111062,0.0005256150924636177,0.015611002774183022,0.0005256150924636177
59,0.006031668145777479,0.05487302905206741,0.006031668145777479,0.0006464978515257333,0.01737499587490397,0.0006464978515257333
60,0.005789268581168865,0.054313148715412186,0.005789268581168865,0.000584274147128118,0.013982691170679311,0.000584274147128118
61,0.005737022657110207,0.054426163037829815,0.005737022657110207,0.000499887669397818,0.016248549287349492,0.000499887669397818
62,0.005644293661827027,0.0538914113172463,0.005644293661827027,0.0004884004210599429,0.015823905742964,0.0004884004210599429
63,0.00569496963566332,0.05394116712054972,0.00569496963566332,0.0006330091830824455,0.014042442727644565,0.0006330091830824455
64,0.005642019858115168,0.053904296214710164,0.005642019858115168,0.0005613545582815215,0.01608807063203747,0.0005613545582815215
65,0.005606589598585166,0.05398510946933903,0.005606589598585166,0.0005405011788598593,0.013145679379103043,0.0005405011788598593
66,0.005950554313241387,0.054490704438897336,0.005950554313241387,0.0007752528124571762,0.015550447998852548,0.0007752528124571762
67,0.0056651576917602624,0.05400189988489853,0.0056651576917602624,0.0003924845131824456,0.014103071921962803,0.0003924845131824456
68,0.0058102946756268615,0.054278553628336904,0.0058102946756268615,0.000545091073668041,0.013395157942579965,0.000545091073668041
69,0.005790759328264258,0.05396111861570303,0.005790759328264258,0.001088082339758669,0.016722649067514025,0.001088082339758669
70,0.0056586554298785,0.05387212158139072,0.0056586554298785,0.00043147484874510664,0.015773410522142203,0.00043147484874510664
71,0.005451434555012725,0.05314770823856915,0.005451434555012725,0.001138122089580096,0.011725574763397039,0.001138122089580096
72,0.005577932726015955,0.05337420695308429,0.005577932726015955,0.00027248616674638716,0.0120585293003942,0.00027248616674638716
73,0.005652462575100124,0.053756136574280036,0.005652462575100124,0.00028967540918344286,0.012318514768918187,0.00028967540918344286
74,0.005438892308797346,0.05336273727672441,0.005438892308797346,0.0002457946774468883,0.01129811599661233,0.0002457946774468883
75,0.00544677557163576,0.05325634661577404,0.00544677557163576,0.0004018088568384775,0.015556375038320734,0.0004018088568384775
76,0.0056434686410862375,0.05347627893026704,0.0056434686410862375,0.0005278439594973353,0.014266688147780754,0.0005278439594973353
77,0.00549924770084176,0.05324664464129059,0.00549924770084176,0.0007130802642076545,0.015816982251481485,0.0007130802642076545
78,0.00559528238638473,0.05367944194976963,0.00559528238638473,0.00043342893085367504,0.01313253478699569,0.00043342893085367504
79,0.00557081142752203,0.05360785726386347,0.00557081142752203,0.0006511011518541944,0.013582387962773189,0.0006511011518541944
80,0.0055664731199537385,0.05339013391148561,0.0055664731199537385,0.00036050763693480295,0.015020077811333082,0.00036050763693480295
81,0.005436847332928544,0.05302705197160178,0.005436847332928544,0.00034443138947146075,0.011177135134210526,0.00034443138947146075
82,0.005475611075945595,0.05349123230906946,0.005475611075945595,0.0002198311797702306,0.011169378787784253,0.0002198311797702306
83,0.0055222848459069475,0.05316393335522619,0.0055222848459069475,0.00020990710667535757,0.010539853519176022,0.00020990710667535757
84,0.005390140192726179,0.05292493699074808,0.005390140192726179,0.00036177429187079986,0.014280171599239111,0.00036177429187079986
85,0.005381575166515863,0.05288304039028916,0.005381575166515863,0.00024027143623798266,0.011491639413318391,0.00024027143623798266
86,0.005645119112981821,0.053794768088852675,0.005645119112981821,0.0003008258591161378,0.012518221030990451,0.0003008258591161378
87,0.00540084069493467,0.05293673270546805,0.00540084069493467,0.0003663372333256244,0.014254221826854903,0.0003663372333256244
88,0.005466837014482696,0.05309158090208131,0.005466837014482696,0.0006596056063229344,0.01520886416625926,0.0006596056063229344
89,0.005736588698519922,0.053714178176894625,0.005736588698519922,0.00020596727169458202,0.010576668897864678,0.00020596727169458202
90,0.005471788007698493,0.053142993268110096,0.005471788007698493,0.00027560534042511453,0.012049676076966827,0.00027560534042511453
91,0.005532412422892413,0.053223645636267754,0.005532412422892413,0.00020301499874114012,0.010688654028700065,0.00020301499874114012
92,0.005414047636397516,0.05294668725304512,0.005414047636397516,0.000304079217608363,0.013343432215752743,0.000304079217608363
93,0.005459601409050194,0.05292281718142251,0.005459601409050194,0.0003023312287257148,0.012609194435368655,0.0003023312287257148
94,0.005379305630703883,0.05275308309809994,0.005379305630703883,0.00019768359555401128,0.01011837859464399,0.00019768359555401128
95,0.0054618181434394454,0.053016344589719384,0.0054618181434394454,0.00026454089144817,0.012284286975292331,0.00026454089144817
96,0.005295461709442328,0.05255506051851234,0.005295461709442328,0.00018242128887430812,0.01020057714086468,0.00018242128887430812
97,0.00547237969887282,0.05279554711825558,0.00547237969887282,0.0003908138327059825,0.014709229241677765,0.0003908138327059825
98,0.005290244736257933,0.052379185528452714,0.005290244736257933,0.00026522622117180756,0.01256130658626809,0.00026522622117180756
99,0.005300114112499077,0.052528284251817,0.005300114112499077,0.00022590629681471292,0.01146642885060381,0.00022590629681471292
100,0.005693500174451738,0.053439396062194666,0.005693500174451738,0.0002858485748805895,0.012420708408295098,0.0002858485748805895
101,0.00540745992269089,0.05278139752842216,0.00540745992269089,0.0004137151786303779,0.015418992385710194,0.0004137151786303779
102,0.005436056482194584,0.052985882080757794,0.005436056482194584,0.00030801782998161675,0.01342680788267467,0.00030801782998161675
103,0.005497590255445,0.0527571907112085,0.005497590255445,0.0003317552654445566,0.013723833557470875,0.0003317552654445566
104,0.005218579114150645,0.05230467061974855,0.005218579114150645,0.0002587823704342847,0.012918198686408795,0.0002587823704342847
105,0.005302964224180242,0.052553940159298464,0.005302964224180242,0.00029667187358797294,0.013361141638104188,0.00029667187358797294
106,0.005409406549207914,0.05280384957504425,0.005409406549207914,0.0002008293034169444,0.011015281104877338,0.0002008293034169444
